match_id,commence_time,home_team,away_team,bookmaker,market,home_team_odds,away_team_odds,last_update
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,betright,h2h,4.3,1.22,2026-06-02T11:37:46Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,neds,h2h,4.25,1.22,2026-06-02T11:38:40Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,ladbrokes_au,h2h,4.25,1.22,2026-06-02T11:38:03Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,tab,h2h,4.3,1.22,2026-06-02T11:38:05Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,pointsbetau,h2h,4.4,1.2,2026-06-02T11:37:45Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,playup,h2h,4.2,1.23,2026-06-02T11:38:39Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,tabtouch,h2h,4.35,1.22,2026-06-02T11:37:46Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,unibet,h2h,4.3,1.21,2026-06-02T11:38:04Z
129991406,2026-06-07T04:00:00Z,Tigers,Panthers,betfair_ex_au,h2h,3,1.2,2026-06-02T11:38:42Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,sportsbet,h2h,1.28,3.66,2026-06-02T11:38:40Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,betr_au,h2h,1.22,4.2,2026-06-02T11:38:39Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,betright,h2h,1.28,3.7,2026-06-02T11:37:46Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,ladbrokes_au,h2h,1.3,3.5,2026-06-02T11:38:03Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,neds,h2h,1.3,3.5,2026-06-02T11:38:40Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,tab,h2h,1.28,3.7,2026-06-02T11:38:05Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,pointsbetau,h2h,1.25,3.8,2026-06-02T11:37:46Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,playup,h2h,1.28,3.7,2026-06-02T11:38:39Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,unibet,h2h,1.3,3.5,2026-06-02T11:38:04Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,tabtouch,h2h,1.3,3.5,2026-06-02T11:37:46Z
129991407,2026-06-07T06:05:00Z,Sharks,Dragons,betfair_ex_au,h2h,1.29,2.66,2026-06-02T11:38:42Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,sportsbet,h2h,1.52,2.53,2026-06-02T11:38:40Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,betr_au,h2h,1.5,2.6,2026-06-02T11:38:39Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,betright,h2h,1.52,2.55,2026-06-02T11:37:46Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,neds,h2h,1.52,2.55,2026-06-02T11:38:40Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,ladbrokes_au,h2h,1.52,2.55,2026-06-02T11:38:03Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,pointsbetau,h2h,1.5,2.55,2026-06-02T11:37:46Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,tab,h2h,1.5,2.6,2026-06-02T11:38:05Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,tabtouch,h2h,1.55,2.45,2026-06-02T11:37:46Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,unibet,h2h,1.54,2.43,2026-06-02T11:38:04Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,playup,h2h,1.5,2.6,2026-06-02T11:38:39Z
129991408,2026-06-08T06:05:00Z,Bulldogs,Eels,betfair_ex_au,h2h,1.5,2.4,2026-06-02T11:38:42Z
